step,episode,episode_return,negative_return,initial_outages,initial_outage_type,initial_outage_order,chronic_index,policy_loss,value_loss,entropy,approx_kl,clip_fraction,num_generations,num_line_outages,load_shed_MW,num_proactive_actions,num_invalid_actions
1256,1101,-100.1,100.1,"2,5",common_bus_N-2,2,941,0.0,0.0,0.0,0.0,0.0,1,3,80.09545612335205,1,0
1257,1102,-100.1,100.1,"4,9",common_bus_N-2,2,518,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
1258,1103,-100.1,100.1,"1,9",common_bus_N-2,2,1776,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
1259,1104,-101.2046691347357,101.2046691347357,18,N-1,1,1062,0.0,0.0,0.0,0.0,0.0,1,3,25.486507630348207,1,0
1260,1105,-100.24814814814815,100.24814814814815,"0,1",common_bus_N-2,2,1872,0.0,0.0,0.0,0.0,0.0,1,3,166.72501754760742,1,0
1261,1106,-105.16975478534634,105.16975478534634,"9,10",common_bus_N-2,2,1283,0.0,0.0,0.0,0.0,0.0,1,8,53.6279854297638,1,0
1262,1107,-101.98013266932448,101.98013266932448,15,N-1,1,669,0.0,0.0,0.0,0.0,0.0,1,3,0.0,0,0
1263,1108,-105.11489586858409,105.11489586858409,9,N-1,1,266,0.0,0.0,0.0,0.0,0.0,1,7,31.06444101333618,1,0
1264,1109,-107.47783955784324,107.47783955784324,"6,9",common_bus_N-2,2,1965,0.0,0.0,0.0,0.0,0.0,1,10,136.66827048063277,1,0
1265,1110,-107.46099561361743,107.46099561361743,"4,6",common_bus_N-2,2,935,0.0,0.0,0.0,0.0,0.0,1,10,182.8382185935974,1,0
1266,1111,-100.1,100.1,17,N-1,1,1663,0.0,0.0,0.0,0.0,0.0,1,2,0.0,1,0
1267,1112,-100.1,100.1,"0,1",common_bus_N-2,2,326,0.0,0.0,0.0,0.0,0.0,1,3,132.11365950107574,1,0
1268,1113,-100.1,100.1,"11,18",common_bus_N-2,2,1187,0.0,0.0,0.0,0.0,0.0,1,3,5.83094390630722,1,0
1269,1114,-103.28616167072306,103.28616167072306,2,N-1,1,844,0.0,0.0,0.0,0.0,0.0,1,5,52.83722373247147,1,0
1270,1115,0.0,-0.0,17,N-1,1,1354,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0,0
1271,1116,-108.40123465323087,108.40123465323087,"4,9",common_bus_N-2,2,775,0.0,0.0,0.0,0.0,0.0,1,11,152.49663307070733,1,0
1272,1117,-100.1,100.1,"7,13",common_bus_N-2,2,656,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
1273,1118,-107.37094515840992,107.37094515840992,"5,6",common_bus_N-2,2,1898,0.0,0.0,0.0,0.0,0.0,1,10,129.72576868534088,1,0
1275,1119,-102.44669459879782,102.44669459879782,"5,6",common_bus_N-2,2,1581,0.0,0.0,0.0,0.0,0.0,2,5,67.85962743759156,2,0
1276,1120,-103.09101680858632,103.09101680858632,"9,12",common_bus_N-2,2,1705,0.0,0.0,0.0,0.0,0.0,1,5,26.74692267179489,0,0
1278,1121,-102.19501662508318,102.19501662508318,"6,8",common_bus_N-2,2,1755,0.0,0.0,0.0,0.0,0.0,2,5,0.0,2,0
1280,1122,-107.48534170208637,107.48534170208637,"6,8",common_bus_N-2,2,490,0.0,0.0,0.0,0.0,0.0,2,9,130.55884685516358,1,0
1281,1123,-100.1,100.1,"13,14",common_bus_N-2,2,278,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
1282,1124,-105.15345856692394,105.15345856692394,"9,11",common_bus_N-2,2,1175,0.0,0.0,0.0,0.0,0.0,1,8,44.65339804887771,1,0
1283,1125,-101.22822125828782,101.22822125828782,11,N-1,1,1644,0.0,0.0,0.0,0.0,0.0,1,3,28.021998435258865,1,0
1284,1126,-100.0,100.0,"15,17",common_bus_N-2,2,1142,0.0,0.0,0.0,0.0,0.0,1,2,7.355067729949951,0,0
1285,1127,-103.1905790066913,103.1905790066913,9,N-1,1,861,0.0,0.0,0.0,0.0,0.0,1,5,30.43741338253021,1,0
1286,1128,-100.17152950077873,100.17152950077873,"15,16",common_bus_N-2,2,683,0.0,0.0,0.0,0.0,0.0,1,3,23.467014384269717,1,0
1287,1129,-102.31642110349057,102.31642110349057,8,N-1,1,1145,0.0,0.0,0.0,0.0,0.0,1,4,51.685596477985385,1,0
1288,1130,-100.1,100.1,"16,19",common_bus_N-2,2,761,0.0,0.0,0.0,0.0,0.0,1,3,15.605554807186127,1,0
1289,1131,-0.1,0.1,5,N-1,1,1494,0.0,0.0,0.0,0.0,0.0,1,2,0.0,1,0
1290,1132,-105.59302797898081,105.59302797898081,"12,19",common_bus_N-2,2,1854,0.0,0.0,0.0,0.0,0.0,1,8,184.65999122858045,1,0
1291,1133,-108.45452135252171,108.45452135252171,"4,6",common_bus_N-2,2,597,0.0,0.0,0.0,0.0,0.0,1,11,176.63648619651795,1,0
1292,1134,-105.58085011415568,105.58085011415568,"5,6",common_bus_N-2,2,1256,0.0,0.0,0.0,0.0,0.0,1,8,179.2826006412506,1,0
1293,1135,-103.31115969289274,103.31115969289274,10,N-1,1,997,0.0,0.0,0.0,0.0,0.0,1,5,76.23386793136596,1,0
1294,1136,-0.1,0.1,8,N-1,1,1989,0.0,0.0,0.0,0.0,0.0,1,2,0.0,1,0
1295,1137,0.0,-0.0,"10,12",common_bus_N-2,2,236,0.0,0.0,0.0,0.0,0.0,1,2,0.0,0,0
1296,1138,-0.1,0.1,16,N-1,1,1112,0.0,0.0,0.0,0.0,0.0,1,2,0.0,1,0
1297,1139,-105.59682313554276,105.59682313554276,1,N-1,1,143,0.0,0.0,0.0,0.0,0.0,1,7,187.1245973110199,1,0
1298,1140,-104.54602065251957,104.54602065251957,"3,4",common_bus_N-2,2,309,0.0,0.0,0.0,0.0,0.0,1,7,141.39433674812318,1,0
1299,1141,-100.48135804276677,100.48135804276677,"1,4",common_bus_N-2,2,793,0.0,0.0,0.0,0.0,0.0,1,3,88.3479140996933,1,0
1300,1142,-100.1,100.1,"2,5",common_bus_N-2,2,1275,0.0,0.0,0.0,0.0,0.0,1,3,72.84345116615296,1,0
1301,1143,-0.1,0.1,"3,5",common_bus_N-2,2,38,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
1303,1144,-104.15544664514918,104.15544664514918,4,N-1,1,383,0.0,0.0,0.0,0.0,0.0,2,6,0.0,2,0
1304,1145,-103.23094393381353,103.23094393381353,14,N-1,1,1796,0.0,0.0,0.0,0.0,0.0,1,5,49.43845986127853,1,0
1306,1146,-104.36645692536551,104.36645692536551,17,N-1,1,1932,0.0,0.0,0.0,0.0,0.0,2,6,43.08774155378342,2,0
1307,1147,-103.62137578044717,103.62137578044717,"0,4",common_bus_N-2,2,1547,0.0,0.0,0.0,0.0,0.0,1,6,157.17328613996506,1,0
1308,1148,-105.58761857897251,105.58761857897251,"2,3",common_bus_N-2,2,425,0.0,0.0,0.0,0.0,0.0,1,8,196.6463802814484,1,0
1309,1149,-103.11727287902555,103.11727287902555,14,N-1,1,1571,0.0,0.0,0.0,0.0,0.0,1,4,44.52006568908692,0,0
1310,1150,-104.59645884185501,104.59645884185501,"10,11",common_bus_N-2,2,1222,0.0,0.0,0.0,0.0,0.0,1,7,157.1158601641655,1,0
1311,1151,0.0,-0.0,18,N-1,1,1412,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0,0
1312,1152,-102.1995887591479,102.1995887591479,"2,4",common_bus_N-2,2,1424,0.0,0.0,0.0,0.0,0.0,1,4,44.275439858436584,0,0
1313,1153,-101.24366527373184,101.24366527373184,"14,16",common_bus_N-2,2,1074,0.0,0.0,0.0,0.0,0.0,1,4,33.71039500832558,1,0
1314,1154,-0.1,0.1,"18,19",common_bus_N-2,2,1130,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
1315,1155,-103.17068548175351,103.17068548175351,"2,3",common_bus_N-2,2,1678,0.0,0.0,0.0,0.0,0.0,1,5,43.07893441915512,0,0
1317,1156,-102.2185687486353,102.2185687486353,"1,6",common_bus_N-2,2,866,0.0,0.0,0.0,0.0,0.0,2,5,5.496464818716049,2,0
1318,1157,-103.41835771070537,103.41835771070537,"1,6",common_bus_N-2,2,1517,0.0,0.0,0.0,0.0,0.0,1,5,126.14332187175751,0,0
1319,1158,-105.49780670664227,105.49780670664227,"0,4",common_bus_N-2,2,1513,0.0,0.0,0.0,0.0,0.0,1,8,139.25720030069348,1,0
1320,1159,-100.1,100.1,"6,7",common_bus_N-2,2,452,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
1321,1160,-108.42343080445397,108.42343080445397,"6,9",common_bus_N-2,2,1533,0.0,0.0,0.0,0.0,0.0,1,11,184.7526258468628,1,0
1322,1161,-104.13148617372876,104.13148617372876,"7,8",common_bus_N-2,2,1348,0.0,0.0,0.0,0.0,0.0,1,7,24.050217676162717,1,0
1323,1162,-105.13404531630025,105.13404531630025,"9,12",common_bus_N-2,2,1349,0.0,0.0,0.0,0.0,0.0,1,8,36.24275520443916,1,0
1324,1163,-107.42157186400645,107.42157186400645,"7,8",common_bus_N-2,2,302,0.0,0.0,0.0,0.0,0.0,1,10,146.59623432159424,1,0
1325,1164,-103.05544664514917,103.05544664514917,17,N-1,1,1813,0.0,0.0,0.0,0.0,0.0,1,5,0.0,1,0
1326,1165,-0.1,0.1,5,N-1,1,1439,0.0,0.0,0.0,0.0,0.0,1,2,0.0,1,0
1327,1166,-100.1,100.1,"2,3",common_bus_N-2,2,314,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
1328,1167,-0.1,0.1,"5,7",common_bus_N-2,2,2008,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
1330,1168,-106.18750128127945,106.18750128127945,"14,15",common_bus_N-2,2,1478,0.0,0.0,0.0,0.0,0.0,2,8,42.17234330177307,1,0
1331,1169,-0.1,0.1,"8,16",common_bus_N-2,2,1449,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
1332,1170,-105.54264881181092,105.54264881181092,"0,2",common_bus_N-2,2,630,0.0,0.0,0.0,0.0,0.0,1,8,168.38359224796295,1,0
1333,1171,-102.29938042609332,102.29938042609332,"10,11",common_bus_N-2,2,1477,0.0,0.0,0.0,0.0,0.0,1,5,54.431530714035034,1,0
1334,1172,-104.06989607576976,104.06989607576976,"7,8",common_bus_N-2,2,574,0.0,0.0,0.0,0.0,0.0,1,6,36.001739752292636,0,0
1335,1173,-104.16276870128752,104.16276870128752,"5,7",common_bus_N-2,2,485,0.0,0.0,0.0,0.0,0.0,1,7,34.878857016563416,1,0
1336,1174,-100.1,100.1,"11,18",common_bus_N-2,2,1480,0.0,0.0,0.0,0.0,0.0,1,3,5.585178190469741,1,0
1337,1175,-103.30495457841698,103.30495457841698,8,N-1,1,1523,0.0,0.0,0.0,0.0,0.0,1,5,69.92348499298096,1,0
1338,1176,-106.4212736336737,106.4212736336737,"3,6",common_bus_N-2,2,1907,0.0,0.0,0.0,0.0,0.0,1,8,147.35559507608414,0,0
1339,1177,-0.1,0.1,5,N-1,1,1174,0.0,0.0,0.0,0.0,0.0,1,2,0.0,1,0
1340,1178,-104.40574624839103,104.40574624839103,"8,16",common_bus_N-2,2,1624,0.0,0.0,0.0,0.0,0.0,1,7,87.20786291360855,1,0
1341,1179,-106.35028202318956,106.35028202318956,"0,2",common_bus_N-2,2,1053,0.0,0.0,0.0,0.0,0.0,1,9,103.54238796234131,1,0
1342,1180,-107.01796804889024,107.01796804889024,"9,12",common_bus_N-2,2,319,0.0,0.0,0.0,0.0,0.0,1,10,43.076955747604366,1,0
1343,1181,-102.27552243574941,102.27552243574941,"14,16",common_bus_N-2,2,1278,0.0,0.0,0.0,0.0,0.0,1,5,54.842720246315004,1,0
1344,1182,-100.1,100.1,"11,18",common_bus_N-2,2,900,0.0,0.0,0.0,0.0,0.0,1,3,6.135337877273559,1,0
1345,1183,-103.31083332457577,103.31083332457577,"3,5",common_bus_N-2,2,1534,0.0,0.0,0.0,0.0,0.0,1,6,70.57153887748719,1,0
1346,1184,-103.05544664514917,103.05544664514917,"6,7",common_bus_N-2,2,1711,0.0,0.0,0.0,0.0,0.0,1,6,0.0,1,0
1347,1185,-100.1,100.1,"13,14",common_bus_N-2,2,623,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
1348,1186,-102.08013266932447,102.08013266932447,7,N-1,1,1266,0.0,0.0,0.0,0.0,0.0,1,4,0.0,1,0
1349,1187,-103.64425724645596,103.64425724645596,"3,4",common_bus_N-2,2,1262,0.0,0.0,0.0,0.0,0.0,1,6,171.42928693294527,1,0
1351,1188,-106.23100063138268,106.23100063138268,19,N-1,1,1997,0.0,0.0,0.0,0.0,0.0,2,7,47.53987852334976,1,0
1352,1189,-108.44854997357551,108.44854997357551,"9,10",common_bus_N-2,2,713,0.0,0.0,0.0,0.0,0.0,1,11,207.51795268058777,1,0
1353,1190,-103.3230715835456,103.3230715835456,"18,19",common_bus_N-2,2,1385,0.0,0.0,0.0,0.0,0.0,1,6,54.03045803308487,1,0
1354,1191,-105.51584344836292,105.51584344836292,"3,6",common_bus_N-2,2,1527,0.0,0.0,0.0,0.0,0.0,1,8,145.42593151330948,1,0
1355,1192,-100.1,100.1,"2,5",common_bus_N-2,2,471,0.0,0.0,0.0,0.0,0.0,1,3,58.23472623825073,1,0
1356,1193,-104.19248465619626,104.19248465619626,"8,14",common_bus_N-2,2,1731,0.0,0.0,0.0,0.0,0.0,1,7,37.11812324523926,1,0
1358,1194,-106.1492773430555,106.1492773430555,16,N-1,1,1214,0.0,0.0,0.0,0.0,0.0,2,7,36.990573048591614,1,0
1359,1195,-100.1,100.1,"0,1",common_bus_N-2,2,430,0.0,0.0,0.0,0.0,0.0,1,3,178.94435167312622,1,0
1360,1196,-103.64902372255796,103.64902372255796,10,N-1,1,355,0.0,0.0,0.0,0.0,0.0,1,5,185.87460327148438,1,0
1361,1197,-103.50720551320148,103.50720551320148,"12,19",common_bus_N-2,2,593,0.0,0.0,0.0,0.0,0.0,1,6,121.43593895435333,1,0
1362,1198,-106.05286477946773,106.05286477946773,"3,7",common_bus_N-2,2,1245,0.0,0.0,0.0,0.0,0.0,1,9,35.58426357507705,1,0
1363,1199,-0.1,0.1,17,N-1,1,1963,0.0,0.0,0.0,0.0,0.0,1,2,0.0,1,0
1364,1200,-105.15565551361337,105.15565551361337,"6,8",common_bus_N-2,2,1859,0.0,0.0,0.0,0.0,0.0,1,8,51.944434356689456,1,0
1365,1201,-104.45540495637657,104.45540495637657,0,N-1,1,473,0.0,0.0,0.0,0.0,0.0,1,6,114.57321882247925,1,0
1366,1202,-104.61405564803442,104.61405564803442,"1,4",common_bus_N-2,2,928,0.0,0.0,0.0,0.0,0.0,1,7,172.01610565185547,1,0
1367,1203,-0.1,0.1,"8,15",common_bus_N-2,2,1982,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
1368,1204,-100.1,100.1,"15,17",common_bus_N-2,2,1579,0.0,0.0,0.0,0.0,0.0,1,3,9.03534185886383,1,0
1369,1205,-100.1,100.1,"7,13",common_bus_N-2,2,1273,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
1370,1206,-103.5269835420313,103.5269835420313,8,N-1,1,1034,0.0,0.0,0.0,0.0,0.0,1,5,124.42687606811523,1,0
1371,1207,-104.05198991942113,104.05198991942113,"7,8",common_bus_N-2,2,1333,0.0,0.0,0.0,0.0,0.0,1,6,32.63095237016678,0,0
1372,1208,-104.12227508287349,104.12227508287349,"8,15",common_bus_N-2,2,737,0.0,0.0,0.0,0.0,0.0,1,7,30.724450743198393,1,0
1373,1209,-100.1,100.1,"7,14",common_bus_N-2,2,1822,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
1374,1210,-106.03251465692662,106.03251465692662,9,N-1,1,341,0.0,0.0,0.0,0.0,0.0,1,8,32.66573553085327,1,0
1376,1211,-103.24652458563604,103.24652458563604,"5,7",common_bus_N-2,2,510,0.0,0.0,0.0,0.0,0.0,2,6,15.70683864951134,2,0
1377,1212,-100.54669107314848,100.54669107314848,"1,6",common_bus_N-2,2,532,0.0,0.0,0.0,0.0,0.0,1,3,105.52322459220886,1,0
1378,1213,-103.058596291643,103.058596291643,7,N-1,1,1298,0.0,0.0,0.0,0.0,0.0,1,4,27.960508537292483,0,0
1379,1214,-100.1,100.1,"16,19",common_bus_N-2,2,1258,0.0,0.0,0.0,0.0,0.0,1,3,16.5139821767807,1,0
1380,1215,-100.1,100.1,"7,13",common_bus_N-2,2,614,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
1381,1216,-102.2133373025291,102.2133373025291,"11,12",common_bus_N-2,2,1934,0.0,0.0,0.0,0.0,0.0,1,5,30.80600792169571,1,0
1382,1217,-104.54429550664193,104.54429550664193,0,N-1,1,1228,0.0,0.0,0.0,0.0,0.0,1,6,149.68946194648743,1,0
1383,1218,-104.57005274704882,104.57005274704882,"2,3",common_bus_N-2,2,1869,0.0,0.0,0.0,0.0,0.0,1,7,150.63027465343475,1,0
1384,1219,-0.1,0.1,12,N-1,1,616,0.0,0.0,0.0,0.0,0.0,1,2,0.0,1,0
1385,1220,-100.1,100.1,"13,14",common_bus_N-2,2,378,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
1386,1221,-104.45813720195054,104.45813720195054,"2,3",common_bus_N-2,2,259,0.0,0.0,0.0,0.0,0.0,1,6,120.20158739686012,0,0
1387,1222,-110.3084582872192,110.3084582872192,"7,8",common_bus_N-2,2,674,0.0,0.0,0.0,0.0,0.0,1,13,231.91624487638472,1,0
1388,1223,-106.06133715417515,106.06133715417515,"1,4",common_bus_N-2,2,1638,0.0,0.0,0.0,0.0,0.0,1,9,29.022674101591107,1,0
1389,1224,-101.1722689580201,101.1722689580201,"14,16",common_bus_N-2,2,1201,0.0,0.0,0.0,0.0,0.0,1,4,20.30232071876526,1,0
1390,1225,-102.08013266932447,102.08013266932447,7,N-1,1,802,0.0,0.0,0.0,0.0,0.0,1,4,0.0,1,0
1393,1226,-111.62217519375889,111.62217519375889,8,N-1,1,815,0.0,0.0,0.0,0.0,0.0,3,13,122.38395196795463,3,0
1394,1227,-103.63525238144808,103.63525238144808,"2,4",common_bus_N-2,2,300,0.0,0.0,0.0,0.0,0.0,1,6,146.73329938054084,1,0
1396,1228,-107.56471736843868,107.56471736843868,"5,7",common_bus_N-2,2,791,0.0,0.0,0.0,0.0,0.0,2,10,114.26077076792717,2,0
1397,1229,-106.4532157386935,106.4532157386935,"6,8",common_bus_N-2,2,793,0.0,0.0,0.0,0.0,0.0,1,9,122.70662906169892,1,0
1398,1230,-104.13070859442018,104.13070859442018,"12,18",common_bus_N-2,2,1856,0.0,0.0,0.0,0.0,0.0,1,7,32.254350233078,1,0
1399,1231,-103.70699322940499,103.70699322940499,"1,4",common_bus_N-2,2,404,0.0,0.0,0.0,0.0,0.0,1,6,215.3067753434181,1,0
1400,1232,0.0,-0.0,"15,16",common_bus_N-2,2,1398,0.0,0.0,0.0,0.0,0.0,1,2,0.0,0,0
1401,1233,-104.22723369094528,104.22723369094528,"8,14",common_bus_N-2,2,1466,0.0,0.0,0.0,0.0,0.0,1,7,48.29660507440567,1,0
1403,1234,-111.1313427989216,111.1313427989216,"5,6",common_bus_N-2,2,1372,0.0,0.0,0.0,0.0,0.0,2,14,71.65872430801392,2,0
1404,1235,-103.05544664514917,103.05544664514917,15,N-1,1,717,0.0,0.0,0.0,0.0,0.0,1,5,0.0,1,0
1405,1236,-0.1,0.1,"8,16",common_bus_N-2,2,1455,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
1406,1237,-106.07541753936391,106.07541753936391,9,N-1,1,251,0.0,0.0,0.0,0.0,0.0,1,8,33.671937841176984,1,0
1408,1238,-106.69004577867256,106.69004577867256,3,N-1,1,1213,0.0,0.0,0.0,0.0,0.0,2,8,147.84482555389405,2,0
1409,1239,-108.40084165254416,108.40084165254416,"9,10",common_bus_N-2,2,1309,0.0,0.0,0.0,0.0,0.0,1,11,157.29114639759064,1,0
1411,1240,-105.39756751733661,105.39756751733661,16,N-1,1,506,0.0,0.0,0.0,0.0,0.0,2,7,57.67151641845703,2,0
1412,1241,-100.1,100.1,"7,13",common_bus_N-2,2,1888,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
1413,1242,-0.1,0.1,"5,6",common_bus_N-2,2,1125,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
1414,1243,-105.55122990456285,105.55122990456285,"2,4",common_bus_N-2,2,338,0.0,0.0,0.0,0.0,0.0,1,8,168.40175985097886,1,0
1415,1244,-102.53728410014831,102.53728410014831,"3,4",common_bus_N-2,2,1206,0.0,0.0,0.0,0.0,0.0,1,4,147.93074209690093,0,0
1416,1245,-105.14848612135717,105.14848612135717,9,N-1,1,839,0.0,0.0,0.0,0.0,0.0,1,7,36.945191216468814,1,0
1417,1246,-100.1,100.1,"0,1",common_bus_N-2,2,333,0.0,0.0,0.0,0.0,0.0,1,3,164.67097878456116,1,0
1418,1247,-107.41932039951953,107.41932039951953,"7,8",common_bus_N-2,2,184,0.0,0.0,0.0,0.0,0.0,1,10,144.92361569404602,1,0
1419,1248,-106.475578681874,106.475578681874,"1,6",common_bus_N-2,2,1555,0.0,0.0,0.0,0.0,0.0,1,9,153.6061429977417,1,0
1420,1249,-108.42970893110083,108.42970893110083,"9,10",common_bus_N-2,2,1254,0.0,0.0,0.0,0.0,0.0,1,11,185.67378196716308,1,0
1421,1250,-0.1,0.1,"15,16",common_bus_N-2,2,813,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
1423,1251,-102.19501662508318,102.19501662508318,10,N-1,1,1598,0.0,0.0,0.0,0.0,0.0,2,4,0.0,2,0
1424,1252,-0.1,0.1,12,N-1,1,223,0.0,0.0,0.0,0.0,0.0,1,2,0.0,1,0
1425,1253,-100.1,100.1,"7,14",common_bus_N-2,2,631,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
1426,1254,-104.49779142915683,104.49779142915683,16,N-1,1,272,0.0,0.0,0.0,0.0,0.0,1,6,110.70863175392151,1,0
1427,1255,-104.5956785035976,104.5956785035976,"0,4",common_bus_N-2,2,73,0.0,0.0,0.0,0.0,0.0,1,7,175.73760795593262,1,0
1428,1256,-102.32723691642872,102.32723691642872,"14,15",common_bus_N-2,2,1052,0.0,0.0,0.0,0.0,0.0,1,5,59.467586517333984,1,0
1429,1257,-100.13474903474903,100.13474903474903,"14,15",common_bus_N-2,2,1061,0.0,0.0,0.0,0.0,0.0,1,3,8.46848863363266,1,0
1430,1258,-104.26095681817208,104.26095681817208,"14,15",common_bus_N-2,2,1369,0.0,0.0,0.0,0.0,0.0,1,7,51.330669665336615,1,0
1431,1259,-105.93541215919922,105.93541215919922,"9,10",common_bus_N-2,2,2001,0.0,0.0,0.0,0.0,0.0,1,8,24.00284506082535,0,0
1432,1260,-100.1,100.1,3,N-1,1,1083,0.0,0.0,0.0,0.0,0.0,1,2,0.0,1,0
1434,1261,-108.72974716584834,108.72974716584834,18,N-1,1,1227,0.0,0.0,0.0,0.0,0.0,2,10,202.11862034797667,2,0
1435,1262,-106.50571819819677,106.50571819819677,"6,8",common_bus_N-2,2,100,0.0,0.0,0.0,0.0,0.0,1,9,180.2415458679199,1,0
1437,1263,-102.17436659280074,102.17436659280074,"14,16",common_bus_N-2,2,1131,0.0,0.0,0.0,0.0,0.0,2,4,16.885106682777405,1,0
1438,1264,-0.1,0.1,16,N-1,1,764,0.0,0.0,0.0,0.0,0.0,1,2,0.0,1,0
1439,1265,-104.41725216125928,104.41725216125928,1,N-1,1,1374,0.0,0.0,0.0,0.0,0.0,1,6,77.30389523506165,1,0
1440,1266,-100.1,100.1,"8,14",common_bus_N-2,2,1422,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
1441,1267,-104.27519755285691,104.27519755285691,12,N-1,1,737,0.0,0.0,0.0,0.0,0.0,1,6,77.14319608211518,1,0
1442,1268,-0.1,0.1,"12,19",common_bus_N-2,2,203,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
1443,1269,-0.1,0.1,15,N-1,1,563,0.0,0.0,0.0,0.0,0.0,1,2,0.0,1,0
1444,1270,-102.08013266932447,102.08013266932447,8,N-1,1,557,0.0,0.0,0.0,0.0,0.0,1,4,0.0,1,0
1445,1271,-105.19872949671638,105.19872949671638,"8,16",common_bus_N-2,2,21,0.0,0.0,0.0,0.0,0.0,1,8,55.07850253582001,1,0
1446,1272,-100.1,100.1,13,N-1,1,1243,0.0,0.0,0.0,0.0,0.0,1,2,0.0,1,0
1447,1273,-104.63030423622995,104.63030423622995,"3,8",common_bus_N-2,2,180,0.0,0.0,0.0,0.0,0.0,1,7,162.17969799041748,1,0
1448,1274,-100.1,100.1,"16,19",common_bus_N-2,2,1648,0.0,0.0,0.0,0.0,0.0,1,3,12.09034840464592,1,0
1449,1275,-102.63150719349252,102.63150719349252,"3,4",common_bus_N-2,2,1220,0.0,0.0,0.0,0.0,0.0,1,5,156.8354361653328,1,0
1450,1276,0.0,-0.0,19,N-1,1,56,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0,0
1451,1277,-102.36858045506942,102.36858045506942,14,N-1,1,1710,0.0,0.0,0.0,0.0,0.0,1,4,56.59688901901245,1,0
1452,1278,-106.54985361415612,106.54985361415612,"3,6",common_bus_N-2,2,431,0.0,0.0,0.0,0.0,0.0,1,9,195.5004871726036,1,0
1453,1279,-100.1,100.1,"9,10",common_bus_N-2,2,256,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
1454,1280,0.0,-0.0,"8,16",common_bus_N-2,2,1281,0.0,0.0,0.0,0.0,0.0,1,2,0.0,0,0
1455,1281,-102.08013266932447,102.08013266932447,7,N-1,1,787,0.0,0.0,0.0,0.0,0.0,1,4,0.0,1,0
1456,1282,-104.23682739339051,104.23682739339051,"5,8",common_bus_N-2,2,230,0.0,0.0,0.0,0.0,0.0,1,7,48.278305923938746,1,0
1457,1283,-0.1,0.1,16,N-1,1,246,0.0,0.0,0.0,0.0,0.0,1,2,0.0,1,0
1458,1284,-105.65418520119549,105.65418520119549,"1,4",common_bus_N-2,2,654,0.0,0.0,0.0,0.0,0.0,1,8,219.8240855097771,1,0
1460,1285,-105.54942926371963,105.54942926371963,"10,12",common_bus_N-2,2,107,0.0,0.0,0.0,0.0,0.0,2,7,150.63363671302795,1,0
1461,1286,-100.1,100.1,"10,17",common_bus_N-2,2,598,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
1462,1287,-100.1,100.1,"2,5",common_bus_N-2,2,1799,0.0,0.0,0.0,0.0,0.0,1,3,65.57773261070251,1,0
1463,1288,-101.2046691347357,101.2046691347357,16,N-1,1,1881,0.0,0.0,0.0,0.0,0.0,1,3,29.46332483291626,1,0
1464,1289,-101.1046691347357,101.1046691347357,"12,18",common_bus_N-2,2,557,0.0,0.0,0.0,0.0,0.0,1,3,26.32621052265167,0,0
1465,1290,-100.1,100.1,"11,18",common_bus_N-2,2,1404,0.0,0.0,0.0,0.0,0.0,1,3,4.510230737924576,1,0
1466,1291,-104.28522907463896,104.28522907463896,"5,8",common_bus_N-2,2,402,0.0,0.0,0.0,0.0,0.0,1,7,86.36417298316955,1,0
1467,1292,-104.56897615764177,104.56897615764177,"2,3",common_bus_N-2,2,1322,0.0,0.0,0.0,0.0,0.0,1,7,134.47415816187862,1,0
1468,1293,-101.22822125828782,101.22822125828782,"10,11",common_bus_N-2,2,1882,0.0,0.0,0.0,0.0,0.0,1,4,36.47408527135849,1,0
1469,1294,-102.51659981654389,102.51659981654389,"1,6",common_bus_N-2,2,1050,0.0,0.0,0.0,0.0,0.0,1,5,107.05778044462204,1,0
